Date,BioRep,Plate,Row,Column,Dilution_factor,Sample_number,Substrate,Pre-treatment,Insult,Sample_type,raw_SEAP,raw_ IFN,raw_viability,normalized_SEAP,normalized_IFN,normalized_viability
20260225,1,BP015,A,20,10,FF0248,Grain/legume,dosa batter,LPS+,Sample,0.746,16936,3.078,137.584,47.436,119.956
20260225,1,BP015,A,21,10,FF0250,Grain/legume,millet dosa batter,LPS+,Sample,0.719,15195,3.201,132.473,42.141,125.331
20260225,1,BP015,A,22,10,FF0251,Grain/legume,millet dosa,LPS+,Sample,0.778,9632,3.527,143.89,25.221,139.512
20260225,1,BP015,A,23,10,inhibitor2,NA,100nM ruxolitinib,LPS+,inhibitor,0.584,14834,2.542,105.989,41.043,96.577
20260225,1,BP015,A,24,10,inhibitor2,NA,100nM ruxolitinib,LPS+,inhibitor,0.58,14444,2.528,105.303,39.857,95.988
20260225,1,BP015,A,25,10,FF0239,fruit/grain,jalapeno kasuzuke (18mo),LPS+,Sample,0.778,15575,2.877,143.907,43.297,111.181
20260225,1,BP015,A,26,10,FF0241,sugar,beet kombucha,LPS+,Sample,0.677,17887,3.103,124.228,50.329,121.059
20260225,1,BP015,A,27,10,FF0242,vegetable/grain,carrot nukazuke,LPS+,Sample,0.718,36088,2.941,132.252,105.688,113.984
20260225,1,BP015,A,28,10,FF0243,Dairy,Filmjolk yogurt,LPS+,Sample,0.628,29979,2.429,114.686,87.108,91.681
20260225,1,BP015,A,29,10,FF0245,Dairy,Piima yogurt,LPS+,Sample,0.645,20078,2.393,117.97,56.993,90.108
20260225,1,BP015,A,30,10,FF0246,dairy,Viili yogurt,LPS+,Sample,0.604,35387,2.542,109.917,103.556,96.568
20260225,1,BP015,A,31,10,FF0247,Dairy,kefir,LPS+,Sample,0.603,25924,2.645,109.767,74.774,101.089
20260225,1,BP015,A,32,10,FF0248,Grain/legume,dosa batter,LPS+,Sample,0.682,17246,2.890,125.157,48.379,111.743
20260225,1,BP015,A,33,10,FF0250,Grain/legume,millet dosa batter,LPS+,Sample,0.702,17446,3.188,128.996,48.988,124.738
20260225,1,BP015,A,34,10,FF0251,Grain/legume,millet dosa,LPS+,Sample,0.743,10732,3.522,137.118,28.566,139.329
20260225,1,BP015,A,35,10,positive_control,NA,PBS,LPS+,positive_control,0.572,32873,2.477,103.693,95.91,93.769
20260225,1,BP015,A,36,10,positive_control,NA,PBS,LPS+,positive_control,0.541,35227,2.484,97.58,103.07,94.079
20260225,1,BP015,A,37,10,FF0239,fruit/grain,jalapeno kasuzuke (18mo),LPS+,Sample,0.759,12043,2.947,140.19,32.554,114.241
20260225,1,BP015,A,38,10,FF0241,sugar,beet kombucha,LPS+,Sample,0.647,18687,2.929,118.316,52.762,113.447
20260225,1,BP015,A,39,10,FF0242,vegetable/grain,carrot nukazuke,LPS+,Sample,0.701,35337,2.938,128.907,103.404,113.857
20260225,1,BP015,A,40,10,FF0243,Dairy,Filmjolk yogurt,LPS+,Sample,0.581,31391,2.424,105.384,91.402,91.463
20260225,1,BP015,A,41,10,FF0245,Dairy,Piima yogurt,LPS+,Sample,0.598,19178,2.423,108.796,54.256,91.394
20260225,1,BP015,A,42,10,FF0246,dairy,Viili yogurt,LPS+,Sample,0.603,32473,2.480,109.775,94.693,93.878
20260225,1,BP015,A,43,10,FF0247,Dairy,kefir,LPS+,Sample,0.594,30110,2.600,107.892,87.506,99.127
20260225,1,BP015,A,44,10,FF0248,Grain/legume,dosa batter,LPS+,Sample,0.67,17236,2.882,122.733,48.349,111.39
20260225,1,BP015,A,45,10,FF0250,Grain/legume,millet dosa batter,LPS+,Sample,0.702,21550,3.079,129.13,61.47,119.978
20260225,1,BP015,A,46,10,FF0251,Grain/legume,millet dosa,LPS+,Sample,0.723,9281,3.527,133.168,24.153,139.508
20260225,1,BP015,A,47,10,positive_control,NA,PBS,LPS+,positive_control,0.557,34305,2.504,100.824,100.265,94.938
20260225,1,BP015,A,48,10,positive_control,NA,PBS,LPS+,positive_control,0.542,34466,2.461,97.903,100.755,93.068
20260225,1,BP015,A,49,10,FF0254,sugar,water kefir,LPS+,Sample,0.561,37260,2.558,101.592,109.253,97.292
20260225,1,BP015,A,50,10,FF0256,soy,fermented black beans (douchi),LPS+,Sample,0.042,130,0.178,0.115,-3.68,-6.474
20260225,1,BP015,A,51,10,FF0121,Dairy,"Straus organic kefir, plain",LPS+,Sample,0.543,35437,2.400,98.073,103.708,90.387
20260225,1,BP015,A,52,10,FF0123,Dairy,kefirlab probiotic kefir,LPS+,Sample,0.545,33444,2.408,98.5,97.647,90.735
20260225,1,BP015,A,53,10,FF0128,Dairy,alexandre family famr a2/a2 organic plain yogurt,LPS+,Sample,0.547,37370,2.467,98.883,109.588,93.307
20260225,1,BP015,A,54,10,FF0130,Dairy,good culture cottage cheese,LPS+,Sample,0.552,30570,2.517,99.706,88.905,95.518
20260225,1,BP015,A,55,10,FF0137,Dairy,le gryuere switzerland,LPS+,Sample,0.597,25143,2.752,108.645,72.399,105.753
20260225,1,BP015,A,56,10,FF0146,Vegetable - Cabbage,wild west ferments signature sauerkraut,LPS+,Sample,0.668,7481,2.885,122.437,18.678,111.529
20260225,1,BP015,A,57,10,FF0149,Vegetable - Cabbage,wildbrine raw organic kraut,LPS+,Sample,0.719,14284,3.155,132.331,39.37,123.304
20260225,1,BP015,A,58,10,FF0262,Grain,Kelly's amazake,LPS+,Sample,0.663,62074,2.478,121.368,184.727,93.809
20260225,1,BP015,A,59,10,negative_control,NA,PBS,LPS-,negative_control,0.042,1520,2.000,0.154,0.547,72.98
20260225,1,BP015,A,60,10,negative_control,NA,PBS,LPS-,negative_control,0.041,1170,2.027,0.045,-0.517,74.126
20260225,1,BP015,A,61,10,FF0254,sugar,water kefir,LPS+,Sample,0.546,40065,2.500,98.534,117.785,94.742
20260225,1,BP015,A,62,10,FF0256,soy,fermented black beans (douchi),LPS+,Sample,0.042,210,0.207,0.076,-3.437,-5.201
20260225,1,BP015,A,63,10,FF0121,Dairy,"Straus organic kefir, plain",LPS+,Sample,0.54,36589,2.423,97.393,107.212,91.389
20260225,1,BP015,A,64,10,FF0123,Dairy,kefirlab probiotic kefir,LPS+,Sample,0.511,33214,2.442,91.757,96.947,92.239
20260225,1,BP015,A,65,10,FF0128,Dairy,alexandre family famr a2/a2 organic plain yogurt,LPS+,Sample,0.527,40816,2.501,94.84,120.069,94.798
20260225,1,BP015,A,66,10,FF0130,Dairy,good culture cottage cheese,LPS+,Sample,0.542,35077,2.481,97.853,102.613,93.935
20260225,1,BP015,A,67,10,FF0137,Dairy,le gryuere switzerland,LPS+,Sample,0.581,27196,2.739,105.392,78.643,105.173
20260225,1,BP015,A,68,10,FF0146,Vegetable - Cabbage,wild west ferments signature sauerkraut,LPS+,Sample,0.663,8131,2.887,121.43,20.655,111.617
20260225,1,BP015,A,69,10,FF0149,Vegetable - Cabbage,wildbrine raw organic kraut,LPS+,Sample,0.691,12733,3.177,126.867,34.653,124.263
20260225,1,BP015,A,70,10,FF0262,Grain,Kelly's amazake,LPS+,Sample,0.63,62526,2.416,115.012,186.102,91.075
20260225,1,BP015,A,71,10,negative_control,NA,PBS,LPS-,negative_control,0.041,1570,1.970,-0.055,0.7,71.654
20260225,1,BP015,A,72,10,negative_control,NA,PBS,LPS-,negative_control,0.04,1100,1.982,-0.144,-0.73,72.191
20260225,1,BP015,A,73,10,FF0254,sugar,water kefir,LPS+,Sample,0.507,38893,2.461,91.042,114.22,93.046
20260225,1,BP015,A,74,10,FF0256,soy,fermented black beans (douchi),LPS+,Sample,0.038,200,0.173,-0.596,-3.467,-6.674
20260225,1,BP015,A,75,10,FF0121,Dairy,"Straus organic kefir, plain",LPS+,Sample,0.512,35878,2.347,92.016,105.05,88.072
20260225,1,BP015,A,76,10,FF0123,Dairy,kefirlab probiotic kefir,LPS+,Sample,0.527,35527,2.424,94.943,103.982,91.446
20260225,1,BP015,A,77,10,FF0128,Dairy,alexandre family famr a2/a2 organic plain yogurt,LPS+,Sample,0.54,35507,2.534,97.446,103.921,96.246
20260225,1,BP015,A,78,10,FF0130,Dairy,good culture cottage cheese,LPS+,Sample,0.552,40005,2.512,99.761,117.602,95.269
20260225,1,BP015,A,79,10,FF0137,Dairy,le gryuere switzerland,LPS+,Sample,0.57,27656,2.763,103.241,80.042,106.202
20260225,1,BP015,A,80,10,FF0146,Vegetable - Cabbage,wild west ferments signature sauerkraut,LPS+,Sample,0.644,8031,2.962,117.705,20.351,114.877
20260225,1,BP015,A,81,10,FF0149,Vegetable - Cabbage,wildbrine raw organic kraut,LPS+,Sample,0.674,13714,3.245,123.597,37.636,127.254
20260225,1,BP015,A,82,10,FF0262,Grain,Kelly's amazake,LPS+,Sample,0.603,61433,2.404,109.77,182.777,90.574
20260225,1,BP015,A,83,10,blank,NA,PBS,LPS+,blank,0.037,1280,2.000,-0.719,-0.182,72.949
20260225,1,BP015,A,84,10,kill_control,NA,2.5% DMSO,LPS+,kill_control,0.234,690,0.327,37.762,-1.977,0.031
20260225,1,BP015,A,85,10,FF0254,sugar,water kefir,LPS+,Sample,0.499,40315,2.427,89.427,118.545,91.577
20260225,1,BP015,A,86,10,FF0256,soy,fermented black beans (douchi),LPS+,Sample,0.043,250,0.198,0.285,-3.315,-5.615
20260225,1,BP015,A,87,10,FF0121,Dairy,"Straus organic kefir, plain",LPS+,Sample,0.503,37881,2.383,90.197,111.142,89.65
20260225,1,BP015,A,88,10,FF0123,Dairy,kefirlab probiotic kefir,LPS+,Sample,0.521,39885,2.414,93.721,117.237,91.014
20260225,1,BP015,A,89,10,FF0128,Dairy,alexandre family famr a2/a2 organic plain yogurt,LPS+,Sample,0.518,40476,2.391,93.202,119.035,90.012
20260225,1,BP015,A,90,10,FF0130,Dairy,good culture cottage cheese,LPS+,Sample,0.532,41427,2.399,95.959,121.927,90.365
20260225,1,BP015,A,91,10,FF0137,Dairy,le gryuere switzerland,LPS+,Sample,0.563,27056,2.800,101.954,78.217,107.846
20260225,1,BP015,A,92,10,FF0146,Vegetable - Cabbage,wild west ferments signature sauerkraut,LPS+,Sample,0.626,7201,2.865,114.228,17.827,110.649
20260225,1,BP015,A,93,10,FF0149,Vegetable - Cabbage,wildbrine raw organic kraut,LPS+,Sample,0.65,14714,3.195,118.829,40.678,125.048
20260225,1,BP015,A,94,10,FF0262,Grain,Kelly's amazake,LPS+,Sample,0.583,57482,2.353,105.791,170.76,88.342
20260225,1,BP015,A,95,10,blank,NA,PBS,LPS+,blank,0.041,1320,1.891,0.059,-0.061,68.224
20260225,1,BP015,A,96,10,kill_control,NA,2.5% DMSO,LPS+,kill _control,0.22,740,0.326,35.017,-1.825,-0.031
20260227,2,BP015,A,1,10,FF0239,fruit/grain,jalapeno kasuzuke (18mo),LPS+,Sample,0.641,8834,2.196,166.518,31.151,121.687
20260227,2,BP015,A,2,10,FF0241,sugar,beet kombucha,LPS+,Sample,0.539,11866,2.201,138.312,43.909,122.019
20260227,2,BP015,A,3,10,FF0242,vegetable/grain,carrot nukazuke,LPS+,Sample,0.565,22554,2.214,145.617,88.88,122.817
20260227,2,BP015,A,4,10,FF0243,Dairy,Filmjolk yogurt,LPS+,Sample,0.491,22223,1.761,124.795,87.488,95.012
20260227,2,BP015,A,5,10,FF0245,Dairy,Piima yogurt,LPS+,Sample,0.531,16168,1.822,135.933,62.01,98.721
20260227,2,BP015,A,6,10,FF0246,dairy,Viili yogurt,LPS+,Sample,0.52,21092,1.879,133.105,82.729,102.252
20260227,2,BP015,A,7,10,FF0247,Dairy,kefir,LPS+,Sample,0.542,20482,1.995,139.178,80.162,109.363
20260227,2,BP015,A,8,10,FF0248,Grain/legume,dosa batter,LPS+,Sample,0.594,11686,2.280,153.45,43.152,126.889
20260227,2,BP015,A,9,10,FF0250,Grain/legume,millet dosa batter,LPS+,Sample,0.599,12396,2.417,154.919,46.139,135.258
20260227,2,BP015,A,10,10,FF0251,Grain/legume,millet dosa,LPS+,Sample,0.609,12846,2.458,157.692,48.032,137.776
20260227,2,BP015,A,11,10,inhibitor2,NA,100nM ruxolitinib,LPS+,inhibitor,0.456,10065,1.850,115.25,36.331,100.465
20260227,2,BP015,A,12,10,inhibitor2,NA,100nM ruxolitinib,LPS+,inhibitor,0.449,11906,1.811,113.244,44.077,98.089
20260227,2,BP015,A,13,10,FF0239,fruit/grain,jalapeno kasuzuke (18mo),LPS+,Sample,0.598,9194,2.112,154.741,32.666,116.572
20260227,2,BP015,A,14,10,FF0241,sugar,beet kombucha,LPS+,Sample,0.492,10645,2.094,125.069,38.771,115.43
20260227,2,BP015,A,15,10,FF0242,vegetable/grain,carrot nukazuke,LPS+,Sample,0.524,19101,2.174,133.998,74.351,120.337
20260227,2,BP015,A,16,10,FF0243,Dairy,Filmjolk yogurt,LPS+,Sample,0.452,17960,1.749,113.991,69.55,94.232
20260227,2,BP015,A,17,10,FF0245,Dairy,Piima yogurt,LPS+,Sample,0.477,16529,1.746,120.998,63.529,94.06
20260227,2,BP015,A,18,10,FF0246,dairy,Viili yogurt,LPS+,Sample,0.474,20372,1.822,120.1,79.699,98.752
20260227,2,BP015,A,19,10,FF0247,Dairy,kefir,LPS+,Sample,0.492,19571,1.871,125.061,76.329,101.742
20260227,2,BP015,A,20,10,FF0248,Grain/legume,dosa batter,LPS+,Sample,0.536,12386,2.149,137.319,46.097,118.789
20260227,2,BP015,A,21,10,FF0250,Grain/legume,millet dosa batter,LPS+,Sample,0.539,13406,2.295,138.141,50.389,127.797
20260227,2,BP015,A,22,10,FF0251,Grain/legume,millet dosa,LPS+,Sample,0.558,10915,2.385,143.452,39.907,133.336
20260227,2,BP015,A,23,10,inhibitor2,NA,100nM ruxolitinib,LPS+,inhibitor,0.422,9835,1.838,105.812,35.363,99.728
20260227,2,BP015,A,24,10,inhibitor2,NA,100nM ruxolitinib,LPS+,inhibitor,0.427,9925,1.871,107.036,35.742,101.718
20260227,2,BP015,A,25,10,FF0239,fruit/grain,jalapeno kasuzuke (18mo),LPS+,Sample,0.564,11235,2.102,145.116,41.254,115.946
20260227,2,BP015,A,26,10,FF0241,sugar,beet kombucha,LPS+,Sample,0.457,13527,2.005,115.385,50.898,109.989
20260227,2,BP015,A,27,10,FF0242,vegetable/grain,carrot nukazuke,LPS+,Sample,0.476,18790,2.058,120.735,73.043,113.207
20260227,2,BP015,A,28,10,FF0243,Dairy,Filmjolk yogurt,LPS+,Sample,0.468,20982,1.700,118.63,82.266,91.254
20260227,2,BP015,A,29,10,FF0245,Dairy,Piima yogurt,LPS+,Sample,0.463,13747,1.654,117.041,51.823,88.405
20260227,2,BP015,A,30,10,FF0246,dairy,Viili yogurt,LPS+,Sample,0.453,18590,1.755,114.316,72.201,94.625
20260227,2,BP015,A,31,10,FF0247,Dairy,kefir,LPS+,Sample,0.476,19191,1.819,120.727,74.73,98.549
20260227,2,BP015,A,32,10,FF0248,Grain/legume,dosa batter,LPS+,Sample,0.507,14377,2.013,129.327,54.474,110.456
20260227,2,BP015,A,33,10,FF0250,Grain/legume,millet dosa batter,LPS+,Sample,0.521,12706,2.247,133.363,47.443,124.85
20260227,2,BP015,A,34,10,FF0251,Grain/legume,millet dosa,LPS+,Sample,0.559,13196,2.332,143.913,49.505,130.07
20260227,2,BP015,A,35,10,positive_control,NA,PBS,LPS+,positive_control,0.362,20882,1.683,89.098,81.845,90.229
20260227,2,BP015,A,36,10,positive_control,NA,PBS,LPS+,positive_control,0.413,24616,1.698,103.206,97.556,91.113
20260227,2,BP015,A,37,10,FF0239,fruit/grain,jalapeno kasuzuke (18mo),LPS+,Sample,0.55,8534,2.114,141.196,29.889,116.683
20260227,2,BP015,A,38,10,FF0241,sugar,beet kombucha,LPS+,Sample,0.446,13276,2.000,112.505,49.842,109.67
20260227,2,BP015,A,39,10,FF0242,vegetable/grain,carrot nukazuke,LPS+,Sample,0.483,19861,2.229,122.59,77.549,123.745
20260227,2,BP015,A,40,10,FF0243,Dairy,Filmjolk yogurt,LPS+,Sample,0.417,16368,1.757,104.398,62.852,94.754
20260227,2,BP015,A,41,10,FF0245,Dairy,Piima yogurt,LPS+,Sample,0.446,12616,1.755,112.287,47.065,94.65
20260227,2,BP015,A,42,10,FF0246,dairy,Viili yogurt,LPS+,Sample,0.449,20682,1.707,113.192,81.004,91.653
20260227,2,BP015,A,43,10,FF0247,Dairy,kefir,LPS+,Sample,0.467,18900,1.919,118.213,73.505,104.678
20260227,2,BP015,A,44,10,FF0248,Grain/legume,dosa batter,LPS+,Sample,0.505,12026,2.050,128.711,44.582,112.765
20260227,2,BP015,A,45,10,FF0250,Grain/legume,millet dosa batter,LPS+,Sample,0.515,13607,2.193,131.552,51.234,121.522
20260227,2,BP015,A,46,10,FF0251,Grain/legume,millet dosa,LPS+,Sample,0.552,11706,2.491,141.776,43.236,139.809
20260227,2,BP015,A,47,10,positive_control,NA,PBS,LPS+,positive_control,0.412,23925,1.691,102.901,94.649,90.714
20260227,2,BP015,A,48,10,positive_control,NA,PBS,LPS+,positive_control,0.419,31364,1.684,104.795,125.95,90.235
20260227,2,BP015,A,49,10,FF0254,sugar,water kefir,LPS+,Sample,0.395,26168,1.744,98.297,104.087,93.925
20260227,2,BP015,A,50,10,FF0256,soy,fermented black beans (douchi),LPS+,Sample,0.494,7114,2.286,125.784,23.914,127.245
20260227,2,BP015,A,51,10,FF0121,Dairy,"Straus organic kefir, plain",LPS+,Sample,0.406,22524,1.696,101.387,88.754,90.996
20260227,2,BP015,A,52,10,FF0123,Dairy,kefirlab probiotic kefir,LPS+,Sample,0.408,25777,1.694,101.796,102.441,90.867
20260227,2,BP015,A,53,10,FF0128,Dairy,alexandre family famr a2/a2 organic plain yogurt,LPS+,Sample,0.407,25167,1.702,101.51,99.875,91.371
20260227,2,BP015,A,54,10,FF0130,Dairy,good culture cottage cheese,LPS+,Sample,0.438,27199,1.841,110.301,108.425,99.888
20260227,2,BP015,A,55,10,FF0137,Dairy,le gryuere switzerland,LPS+,Sample,0.482,20502,2.087,122.344,80.246,115.037
20260227,2,BP015,A,56,10,FF0146,Vegetable - Cabbage,wild west ferments signature sauerkraut,LPS+,Sample,0.545,7484,2.065,139.949,25.471,113.637
20260227,2,BP015,A,57,10,FF0149,Vegetable - Cabbage,wildbrine raw organic kraut,LPS+,Sample,0.559,9695,2.304,143.901,34.774,128.362
20260227,2,BP015,A,58,10,FF0262,Grain,Kelly's amazake,LPS+,Sample,0.518,30443,1.843,132.362,122.074,100.035
20260227,2,BP015,A,59,10,negative_control,NA,PBS,LPS-,negative_control,0.042,1653,1.528,0.178,0.936,80.655
20260227,2,BP015,A,60,10,negative_control,NA,PBS,LPS-,negative_control,0.041,1393,1.475,-0.092,-0.158,77.425
20260227,2,BP015,A,61,10,FF0254,sugar,water kefir,LPS+,Sample,0.422,25577,1.728,105.717,101.6,92.943
20260227,2,BP015,A,62,10,FF0256,soy,fermented black beans (douchi),LPS+,Sample,0.454,1573,1.953,114.499,0.6,106.802
20260227,2,BP015,A,63,10,FF0121,Dairy,"Straus organic kefir, plain",LPS+,Sample,0.398,23194,1.663,98.984,91.573,88.988
20260227,2,BP015,A,64,10,FF0123,Dairy,kefirlab probiotic kefir,LPS+,Sample,0.405,22854,1.756,101.097,90.143,94.693
20260227,2,BP015,A,65,10,FF0128,Dairy,alexandre family famr a2/a2 organic plain yogurt,LPS+,Sample,0.407,21273,1.784,101.526,83.49,96.394
20260227,2,BP015,A,66,10,FF0130,Dairy,good culture cottage cheese,LPS+,Sample,0.425,19961,1.862,106.48,77.97,101.22
20260227,2,BP015,A,67,10,FF0137,Dairy,le gryuere switzerland,LPS+,Sample,0.459,17269,2.048,115.981,66.643,112.624
20260227,2,BP015,A,68,10,FF0146,Vegetable - Cabbage,wild west ferments signature sauerkraut,LPS+,Sample,0.532,6623,2.038,136.171,21.848,112.01
20260227,2,BP015,A,69,10,FF0149,Vegetable - Cabbage,wildbrine raw organic kraut,LPS+,Sample,0.569,9635,2.372,146.534,34.522,132.526
20260227,2,BP015,A,70,10,FF0262,Grain,Kelly's amazake,LPS+,Sample,0.513,32296,1.730,131.075,129.871,93.072
20260227,2,BP015,A,71,10,negative_control,NA,PBS,LPS-,negative_control,0.042,1423,1.446,0.138,-0.032,75.663
20260227,2,BP015,A,72,10,negative_control,NA,PBS,LPS-,negative_control,0.041,1253,1.438,-0.223,-0.747,75.165
20260227,2,BP015,A,73,10,FF0254,sugar,water kefir,LPS+,Sample,0.404,26648,1.764,100.585,106.106,95.178
20260227,2,BP015,A,74,10,FF0256,soy,fermented black beans (douchi),LPS+,Sample,0.498,8064,2.233,126.924,27.911,123.972
20260227,2,BP015,A,75,10,FF0121,Dairy,"Straus organic kefir, plain",LPS+,Sample,0.393,21953,1.618,97.602,86.351,86.206
20260227,2,BP015,A,76,10,FF0123,Dairy,kefirlab probiotic kefir,LPS+,Sample,0.395,25477,1.628,98.214,101.179,86.839
20260227,2,BP015,A,77,10,FF0128,Dairy,alexandre family famr a2/a2 organic plain yogurt,LPS+,Sample,0.401,24356,1.733,99.989,96.462,93.281
20260227,2,BP015,A,78,10,FF0130,Dairy,good culture cottage cheese,LPS+,Sample,0.427,27790,1.759,107.02,110.911,94.877
20260227,2,BP015,A,79,10,FF0137,Dairy,le gryuere switzerland,LPS+,Sample,0.448,18440,2.006,112.847,71.57,110.063
20260227,2,BP015,A,80,10,FF0146,Vegetable - Cabbage,wild west ferments signature sauerkraut,LPS+,Sample,0.512,6583,2.039,130.773,21.68,112.077
20260227,2,BP015,A,81,10,FF0149,Vegetable - Cabbage,wildbrine raw organic kraut,LPS+,Sample,0.551,8844,2.331,141.696,31.193,130.008
20260227,2,BP015,A,82,10,FF0262,Grain,Kelly's amazake,LPS+,Sample,0.504,34920,1.797,128.481,140.912,97.217
20260227,2,BP015,A,83,10,blank,NA,PBS,LPS+,blank,0.037,1173,1.504,-1.212,-1.083,79.206
20260227,2,BP015,A,84,10,kill_control,NA,2.5% DMSO,LPS+,kill_control,0.148,383,0.215,29.476,-4.408,0.04
20260227,2,BP015,A,85,10,FF0254,sugar,water kefir,LPS+,Sample,0.41,28180,1.755,102.285,112.552,94.638
20260227,2,BP015,A,86,10,FF0256,soy,fermented black beans (douchi),LPS+,Sample,0.486,5863,2.127,123.619,18.65,117.481
20260227,2,BP015,A,87,10,FF0121,Dairy,"Straus organic kefir, plain",LPS+,Sample,0.422,23465,1.760,105.792,92.713,94.945
20260227,2,BP015,A,88,10,FF0123,Dairy,kefirlab probiotic kefir,LPS+,Sample,0.405,29041,1.624,101.105,116.175,86.563
20260227,2,BP015,A,89,10,FF0128,Dairy,alexandre family famr a2/a2 organic plain yogurt,LPS+,Sample,0.431,27269,1.744,108.219,108.719,93.95
20260227,2,BP015,A,90,10,FF0130,Dairy,good culture cottage cheese,LPS+,Sample,0.433,26048,1.744,108.871,103.582,93.95
20260227,2,BP015,A,91,10,FF0137,Dairy,le gryuere switzerland,LPS+,Sample,0.444,18360,1.972,111.897,71.233,107.963
20260227,2,BP015,A,92,10,FF0146,Vegetable - Cabbage,wild west ferments signature sauerkraut,LPS+,Sample,0.513,7084,1.969,131.027,23.788,107.773
20260227,2,BP015,A,93,10,FF0149,Vegetable - Cabbage,wildbrine raw organic kraut,LPS+,Sample,0.549,8284,2.260,141.013,28.837,125.63
20260227,2,BP015,A,94,10,FF0262,Grain,Kelly's amazake,LPS+,Sample,0.503,35711,1.710,128.191,144.24,91.862
20260227,2,BP015,A,95,10,blank,NA,PBS,LPS+,blank,0.046,1293,1.482,1.06,-0.579,77.861
20260227,2,BP015,A,96,10,kill_control,NA,2.5% DMSO,LPS+,kill _control,0.15,623,0.213,29.996,-3.398,-0.04
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
